510,MED-PRS-003,2,1681,"High-threshold limits on compelled source disclosure","MED-PRS-003 High-threshold limits on compelled source disclosure"
511,MED-PRS-004,2,1682,"Ban retaliation/surveillance/prosecution of journalists in public-interest reporting","MED-PRS-004 Ban retaliation/surveillance/prosecution of journalists in public-interest reporting"
512,COR-WHB-001,2,1683,"Protect whistleblowers who provide information to journalists","COR-WHB-001 Protect whistleblowers who provide information to journalists"
513,MED-PRS-005,2,1684,"Prohibit classification/national security misuse to conceal wrongdoing","MED-PRS-005 Prohibit classification/national security misuse to conceal wrongdoing"
514,MED-PRS-006,2,1685,"Independent judicial review before compelled disclosure of journalistic materials","MED-PRS-006 Independent judicial review before compelled disclosure of journalistic materials"
515,MED-PRS-007,2,1686,"Limit subpoenas/warrants/surveillance targeting journalists","MED-PRS-007 Limit subpoenas/warrants/surveillance targeting journalists"
516,MED-PRS-008,2,1687,"Extend protections to independent/digital journalists","MED-PRS-008 Extend protections to independent/digital journalists"
517,MED-PRS-009,2,1688,"Transparency/reporting on government actions targeting journalists","MED-PRS-009 Transparency/reporting on government actions targeting journalists"
518,JUS-DRG-001,2,1690,"End the war on drugs framework","JUS-DRG-001 End the war on drugs framework"
519,JUS-DRG-002,2,1691,"Decriminalize personal possession","JUS-DRG-002 Decriminalize personal possession"
520,HLT-STD-012,2,1692,"Treat substance use disorder as a medical condition","HLT-STD-012 Treat substance use disorder as a medical condition"
521,JUS-DRG-003,2,1693,"Redirect enforcement funding to treatment/prevention/harm reduction","JUS-DRG-003 Redirect enforcement funding to treatment/prevention/harm reduction"
522,JUS-DRG-004,2,1694,"Regulated frameworks for substances based on risk/evidence","JUS-DRG-004 Regulated frameworks for substances based on risk/evidence"
523,HLT-STD-013,2,1695,"Harm reduction strategies","HLT-STD-013 Harm reduction strategies"
524,JUS-DRG-005,2,1696,"No criminal penalties when seeking emergency overdose help","JUS-DRG-005 No criminal penalties when seeking emergency overdose help"
525,HLT-REB-001,2,1697,"National standards for rehab facilities","HLT-REB-001 National standards for rehab facilities"
526,HLT-REB-002,2,1698,"Evidence-based treatment required","HLT-REB-002 Evidence-based treatment required"
527,HLT-REB-003,2,1699,"Ban abusive/coercive/non-evidence-based rehab practices","HLT-REB-003 Ban abusive/coercive/non-evidence-based rehab practices"
528,HLT-REB-004,2,1700,"Rehab transparency on outcomes and methods","HLT-REB-004 Rehab transparency on outcomes and methods"
529,HLT-REB-005,2,1701,"Treatment must be accessible and affordable","HLT-REB-005 Treatment must be accessible and affordable"
530,HLT-REB-006,2,1702,"Oversight and auditing of rehab facilities","HLT-REB-006 Oversight and auditing of rehab facilities"
531,HLT-REB-007,2,1703,"Expand voluntary treatment and reduce court-mandated reliance","HLT-REB-007 Expand voluntary treatment and reduce court-mandated reliance"
532,RGT-BOD-001,2,1704,"Patient rights protections in rehab settings","RGT-BOD-001 Patient rights protections in rehab settings"
533,TRM-LIM-001,2,1706,"House maximum 6 terms","TRM-LIM-001 House maximum 6 terms"
534,TRM-LIM-002,2,1707,"Senate maximum 3 terms","TRM-LIM-002 Senate maximum 3 terms"
535,TRM-LIM-003,2,1708,"Combined maximum 8 terms or 20 years","TRM-LIM-003 Combined maximum 8 terms or 20 years"
536,TRM-RUN-001,2,1709,"No running for any office while in office","TRM-RUN-001 No running for any office while in office"
537,TRM-RUN-002,2,1710,"Two-year wait before election to another office","TRM-RUN-002 Two-year wait before election to another office"
538,TRM-VAC-001,2,1711,"Wait period also applies to appointments/special elections","TRM-VAC-001 Wait period also applies to appointments/special elections"
539,TRM-VAC-002,2,1712,"Special-election exception when term is more than halfway over","TRM-VAC-002 Special-election exception when term is more than halfway over"
540,TRM-VAC-003,2,1713,"Senate appointment exception under remaining-term rule","TRM-VAC-003 Senate appointment exception under remaining-term rule"
541,COR-ETH-001,2,1714,"Covered officials may not directly trade stock","COR-ETH-001 Covered officials may not directly trade stock"
542,COR-ETH-002,2,1715,"Applies to Congress","COR-ETH-002 Applies to Congress"
543,COR-ETH-003,2,1716,"Applies to federal justices","COR-ETH-003 Applies to federal justices"
544,COR-ETH-004,2,1717,"Applies to cabinet and senior officials","COR-ETH-004 Applies to cabinet and senior officials"
545,COR-ETH-005,2,1718,"Applies to President and Vice President","COR-ETH-005 Applies to President and Vice President"
546,COR-ETH-006,2,1719,"Applies to immediate family","COR-ETH-006 Applies to immediate family"
547,COR-ETH-007,2,1720,"Applies to spouses/domestic partners","COR-ETH-007 Applies to spouses/domestic partners"
548,COR-ETH-008,2,1721,"Applies to spouses/partners of immediate family","COR-ETH-008 Applies to spouses/partners of immediate family"
549,COR-ETH-009,2,1722,"Collective investment vehicles allowed if no investor trading input","COR-ETH-009 Collective investment vehicles allowed if no investor trading input"
550,JUD-VEN-001,2,1758,"if you want a judiciary-specific domain code","JUD-VEN-001 if you want a judiciary-specific domain code"
551,ADM-OVR-001,2,1760,"only if you treat it as procedural oversight","ADM-OVR-001 only if you treat it as procedural oversight"
552,JUD-VEN-001,2,1780,"— Prevent judge/venue shopping","JUD-VEN-001 — Prevent judge/venue shopping"
553,JUD-VEN-001,2,2075,"Prevent judge shopping and venue shopping","JUD-VEN-001  Prevent judge shopping and venue shopping"
554,TRM-LIM-001,2,2076,"House maximum 6 terms","TRM-LIM-001  House maximum 6 terms"
555,TRM-LIM-002,2,2077,"Senate maximum 3 terms","TRM-LIM-002  Senate maximum 3 terms"
556,TRM-LIM-003,2,2078,"Combined maximum 8 terms or 20 years","TRM-LIM-003  Combined maximum 8 terms or 20 years"
557,TRM-RUN-001,2,2079,"May not run for another office while in office","TRM-RUN-001  May not run for another office while in office"
558,TRM-RUN-002,2,2080,"Must wait 2 years before election to another office","TRM-RUN-002  Must wait 2 years before election to another office"
559,TRM-VAC-001,2,2081,"Vacancy rules must respect wait periods","TRM-VAC-001  Vacancy rules must respect wait periods"
560,TRM-VAC-002,2,2082,"Special-election half-term exception","TRM-VAC-002  Special-election half-term exception"
561,TRM-VAC-003,2,2083,"Senate appointment remaining-term exception","TRM-VAC-003  Senate appointment remaining-term exception"
562,COR-ETH-002,2,2084,"Covered officials may not directly trade stock","COR-ETH-002  Covered officials may not directly trade stock"
563,COR-ETH-003,2,2085,"Applies to members of Congress","COR-ETH-003  Applies to members of Congress"
564,COR-ETH-004,2,2086,"Applies to federal justices","COR-ETH-004  Applies to federal justices"
565,COR-ETH-005,2,2087,"Applies to cabinet and senior officials","COR-ETH-005  Applies to cabinet and senior officials"
566,COR-ETH-006,2,2088,"Applies to President and Vice President","COR-ETH-006  Applies to President and Vice President"
567,COR-ETH-007,2,2089,"Applies to immediate family","COR-ETH-007  Applies to immediate family"
568,COR-ETH-008,2,2090,"Applies to spouses and long-term domestic partners","COR-ETH-008  Applies to spouses and long-term domestic partners"
569,COR-ETH-009,2,2091,"Applies to spouses/partners of immediate family","COR-ETH-009  Applies to spouses/partners of immediate family"
570,COR-ETH-010,2,2092,"Collective investment vehicles allowed without investor input","COR-ETH-010  Collective investment vehicles allowed without investor input"
571,HLT-MHC-001,2,2093,"Mental healthcare must be included","HLT-MHC-001  Mental healthcare must be included"
572,HLT-STD-001,2,2094,"Coverage protected from partisan interference","HLT-STD-001  Coverage protected from partisan interference"
573,HLT-STD-002,2,2095,"Coverage decisions grounded in evidence-based research","HLT-STD-002  Coverage decisions grounded in evidence-based research"
574,HLT-TRL-001,2,2096,"Approvals and trials for new treatments funded and streamlined","HLT-TRL-001  Approvals and trials for new treatments funded and streamlined"
575,HLT-PHR-001,2,2097,"Better quality standards for generic medicine ingredients","HLT-PHR-001  Better quality standards for generic medicine ingredients"
576,HLT-PHR-002,2,2098,"Ban non-active common allergens where unnecessary","HLT-PHR-002  Ban non-active common allergens where unnecessary"
577,HLT-SUP-001,2,2099,"Fund studies on supplement efficacy and safety","HLT-SUP-001  Fund studies on supplement efficacy and safety"
578,HLT-SUP-002,2,2100,"New supplement label standards","HLT-SUP-002  New supplement label standards"
579,HLT-SUP-003,2,2101,"Supplement lab testing transparency","HLT-SUP-003  Supplement lab testing transparency"
580,HLT-SUP-004,2,2102,"Minimum supplement quality/testing standards","HLT-SUP-004  Minimum supplement quality/testing standards"
581,HLT-PHR-003,2,2103,"End-to-end supply chain traceability for drugs and supplements","HLT-PHR-003  End-to-end supply chain traceability for drugs and supplements"
582,HLT-EMS-001,2,2104,"Emergency services free to all people","HLT-EMS-001  Emergency services free to all people"
583,HLT-EMS-002,2,2105,"Emergency care includes ambulance, hospital care, supplies, and follow-up","HLT-EMS-002  Emergency care includes ambulance, hospital care, supplies, and follow-up"
584,HLT-ACC-001,2,2106,"Full coverage for citizens and long-term/permanent residents","HLT-ACC-001  Full coverage for citizens and long-term/permanent residents"
585,HLT-ACC-002,2,2107,"Two-year residency rule for elective/non-urgent procedures","HLT-ACC-002  Two-year residency rule for elective/non-urgent procedures"
586,HLT-ACC-003,2,2108,"Exception for life-threatening or disability-causing conditions","HLT-ACC-003  Exception for life-threatening or disability-causing conditions"
587,HLT-COV-001,2,2109,"Ban tiered healthcare coverage","HLT-COV-001  Ban tiered healthcare coverage"
588,HLT-COV-002,2,2110,"Everyone gets one plan","HLT-COV-002  Everyone gets one plan"
589,HLT-COV-003,2,2111,"Healthcare is single payer","HLT-COV-003  Healthcare is single payer"
590,HLT-STD-003,2,2112,"Minimum service levels for healthcare","HLT-STD-003  Minimum service levels for healthcare"
591,HLT-STD-004,2,2113,"Maximum wait times for healthcare","HLT-STD-004  Maximum wait times for healthcare"
592,SYS-GEO-001,2,2114,"Geography must not determine access to rights or care","SYS-GEO-001  Geography must not determine access to rights or care"
593,SYS-GEO-002,2,2115,"National baseline of rights/services must be uniform","SYS-GEO-002  National baseline of rights/services must be uniform"
594,SYS-GEO-003,2,2116,"States may not degrade federally guaranteed access","SYS-GEO-003  States may not degrade federally guaranteed access"
595,SYS-GEO-004,2,2117,"Cross-state access to care guaranteed","SYS-GEO-004  Cross-state access to care guaranteed"
596,SYS-GEO-005,2,2118,"Travel/accommodation support when local care unavailable","SYS-GEO-005  Travel/accommodation support when local care unavailable"
597,SYS-FED-001,2,2119,"High-risk systems must not be fully centralized","SYS-FED-001  High-risk systems must not be fully centralized"
598,SYS-FED-002,2,2120,"Elections remain primarily state/local administered","SYS-FED-002  Elections remain primarily state/local administered"
599,SYS-FED-003,2,2121,"Federal government may set standards but not directly run elections","SYS-FED-003  Federal government may set standards but not directly run elections"
600,SYS-FED-004,2,2122,"Multiple independent oversight layers for elections","SYS-FED-004  Multiple independent oversight layers for elections"
601,SYS-FED-005,2,2123,"Safeguards against both state suppression and federal manipulation","SYS-FED-005  Safeguards against both state suppression and federal manipulation"
602,MED-PRS-001,2,2124,"Protect journalists engaged in lawful newsgathering","MED-PRS-001  Protect journalists engaged in lawful newsgathering"
603,MED-PRS-002,2,2125,"Protect confidential sources","MED-PRS-002  Protect confidential sources"
604,MED-PRS-003,2,2126,"High-threshold rule for compelled source disclosure","MED-PRS-003  High-threshold rule for compelled source disclosure"
605,MED-PRS-004,2,2127,"Ban retaliation/surveillance/prosecution of journalists in public-interest reporting","MED-PRS-004  Ban retaliation/surveillance/prosecution of journalists in public-interest reporting"
606,MED-PRS-005,2,2128,"Misuse of secrecy/classification may not conceal wrongdoing","MED-PRS-005  Misuse of secrecy/classification may not conceal wrongdoing"
607,MED-PRS-006,2,2129,"Independent judicial review before compelled disclosure of journalistic materials","MED-PRS-006  Independent judicial review before compelled disclosure of journalistic materials"
608,MED-PRS-007,2,2130,"Limit subpoenas, warrants, and surveillance targeting journalists","MED-PRS-007  Limit subpoenas, warrants, and surveillance targeting journalists"
609,MED-PRS-008,2,2131,"Extend protections to independent and digital journalists","MED-PRS-008  Extend protections to independent and digital journalists"
610,MED-PRS-009,2,2132,"Transparency when government targets journalists or news organizations","MED-PRS-009  Transparency when government targets journalists or news organizations"
611,JUS-DRG-001,2,2133,"End the war on drugs framework","JUS-DRG-001  End the war on drugs framework"
612,JUS-DRG-002,2,2134,"Decriminalize personal possession","JUS-DRG-002  Decriminalize personal possession"
613,HLT-STD-012,2,2135,"Treat substance use disorder as a medical condition","HLT-STD-012  Treat substance use disorder as a medical condition"
614,JUS-DRG-003,2,2136,"Redirect drug war funding to treatment, prevention, and harm reduction","JUS-DRG-003  Redirect drug war funding to treatment, prevention, and harm reduction"
615,JUS-DRG-004,2,2137,"Regulated frameworks for substances based on risk and evidence","JUS-DRG-004  Regulated frameworks for substances based on risk and evidence"
616,HLT-STD-013,2,2138,"Harm reduction strategies required","HLT-STD-013  Harm reduction strategies required"
617,JUS-DRG-005,2,2139,"No criminal penalties when seeking overdose-related medical help","JUS-DRG-005  No criminal penalties when seeking overdose-related medical help"
618,HLT-REB-001,2,2140,"National standards for rehab facilities","HLT-REB-001  National standards for rehab facilities"
619,HLT-REB-002,2,2141,"Evidence-based treatment required in rehab facilities","HLT-REB-002  Evidence-based treatment required in rehab facilities"
620,HLT-REB-003,2,2142,"Ban abusive, coercive, or non-evidence-based rehab practices","HLT-REB-003  Ban abusive, coercive, or non-evidence-based rehab practices"
621,HLT-REB-004,2,2143,"Rehab transparency on outcomes and methodologies","HLT-REB-004  Rehab transparency on outcomes and methodologies"
622,HLT-REB-005,2,2144,"Rehab must be accessible and affordable","HLT-REB-005  Rehab must be accessible and affordable"
623,HLT-REB-006,2,2145,"Rehab oversight, auditing, and enforcement","HLT-REB-006  Rehab oversight, auditing, and enforcement"
624,HLT-REB-007,2,2146,"Expand voluntary treatment and reduce court-mandated reliance","HLT-REB-007  Expand voluntary treatment and reduce court-mandated reliance"
625,SYS-FND-001,2,2225,"Platform is both policy framework and long-term strategy","SYS-FND-001  Platform is both policy framework and long-term strategy"
626,SYS-FND-002,2,2226,"Restore checks and balances","SYS-FND-002  Restore checks and balances"
627,SYS-FND-003,2,2227,"Modernize Constitution","SYS-FND-003  Modernize Constitution"
628,SYS-FND-004,2,2228,"Universal equal rights guarantees","SYS-FND-004  Universal equal rights guarantees"
629,SYS-FND-005,2,2229,"Address economic inequality structurally","SYS-FND-005  Address economic inequality structurally"
630,SYS-FND-006,2,2230,"Address modern systemic failures not covered by Constitution","SYS-FND-006  Address modern systemic failures not covered by Constitution"
631,SYS-FND-007,2,2231,"Make modern life easier and technology serve people","SYS-FND-007  Make modern life easier and technology serve people"
632,SYS-FND-008,2,2232,"Movement is not left vs right","SYS-FND-008  Movement is not left vs right"
633,SYS-FND-009,2,2233,"Movement must be accessible to everyone","SYS-FND-009  Movement must be accessible to everyone"
634,SYS-FND-010,2,2234,"Movement includes communication and coalition strategy","SYS-FND-010  Movement includes communication and coalition strategy"
635,SYS-FND-011,2,2235,"Movement is not a political party","SYS-FND-011  Movement is not a political party"
636,SYS-FND-012,2,2236,"Origin includes post-Trump instability risk","SYS-FND-012  Origin includes post-Trump instability risk"
637,SYS-FND-013,2,2237,"Address ignored working-class problems","SYS-FND-013  Address ignored working-class problems"
638,SYS-FND-014,2,2238,"Address rising costs and declining quality of life","SYS-FND-014  Address rising costs and declining quality of life"
639,SYS-FND-015,2,2239,"Address elite detachment and paternalism","SYS-FND-015  Address elite detachment and paternalism"
640,SYS-FND-016,2,2240,"Address wealth inequality concentration","SYS-FND-016  Address wealth inequality concentration"
641,SYS-FND-017,2,2241,"Address declining trust in institutions/media","SYS-FND-017  Address declining trust in institutions/media"
642,SYS-FND-018,2,2242,"Values: truth, equality, freedom, dignity, human rights","SYS-FND-018  Values: truth, equality, freedom, dignity, human rights"
643,SYS-RUL-001,2,2243,"System rules ensure completeness and alignment","SYS-RUL-001  System rules ensure completeness and alignment"
644,SYS-GEO-001,2,2245,"Geography must not determine access to rights or care","SYS-GEO-001  Geography must not determine access to rights or care"
645,SYS-GEO-002,2,2246,"National baseline must be uniform","SYS-GEO-002  National baseline must be uniform"
646,SYS-GEO-003,2,2247,"States may not degrade federally guaranteed rights","SYS-GEO-003  States may not degrade federally guaranteed rights"
647,SYS-GEO-004,2,2248,"Cross-state access must be guaranteed","SYS-GEO-004  Cross-state access must be guaranteed"
648,SYS-GEO-005,2,2249,"Travel support required if care unavailable locally","SYS-GEO-005  Travel support required if care unavailable locally"
649,SYS-FED-001,2,2251,"High-risk systems must not be fully centralized","SYS-FED-001  High-risk systems must not be fully centralized"
650,SYS-FED-002,2,2252,"Elections remain primarily state/local administered","SYS-FED-002  Elections remain primarily state/local administered"
651,SYS-FED-003,2,2253,"Federal government sets standards but does not directly control elections","SYS-FED-003  Federal government sets standards but does not directly control elections"
652,SYS-FED-004,2,2254,"Multiple independent oversight layers required","SYS-FED-004  Multiple independent oversight layers required"
653,SYS-FED-005,2,2255,"Safeguards against both state suppression and federal manipulation","SYS-FED-005  Safeguards against both state suppression and federal manipulation"
654,GOV-EXO-001,2,2257,"Limit executive orders to emergencies","GOV-EXO-001  Limit executive orders to emergencies"
655,GOV-EMR-001,2,2258,"Time limits on executive actions","GOV-EMR-001  Time limits on executive actions"
656,GOV-ACC-001,2,2259,"President subject to law","GOV-ACC-001  President subject to law"
657,GOV-ACC-002,2,2260,"Ban political firings","GOV-ACC-002  Ban political firings"
658,GOV-PDN-001,2,2261,"Restrict pardon power","GOV-PDN-001  Restrict pardon power"
659,GOV-DIV-001,2,2262,"Mandatory divestment enforcement","GOV-DIV-001  Mandatory divestment enforcement"
660,GOV-WAR-001,2,2263,"Ban open-ended AUMFs","GOV-WAR-001  Ban open-ended AUMFs"
661,GOV-WAR-002,2,2264,"Require declared wars","GOV-WAR-002  Require declared wars"
662,GOV-WAR-003,2,2265,"Limit military authority","GOV-WAR-003  Limit military authority"
663,GOV-ACC-003,2,2266,"Ban executive kill lists","GOV-ACC-003  Ban executive kill lists"
664,GOV-REC-001,2,2267,"Constitutionalize presidential records","GOV-REC-001  Constitutionalize presidential records"
665,GOV-SHD-001,2,2268,"No pay for officials during shutdown","GOV-SHD-001  No pay for officials during shutdown"
666,GOV-SHD-002,2,2269,"Permanent pay loss after 30 days","GOV-SHD-002  Permanent pay loss after 30 days"
667,ELE-REP-001,2,2271,"Abolish Electoral College","ELE-REP-001  Abolish Electoral College"
668,ELE-SEC-001,2,2272,"Paper ballots and auditability","ELE-SEC-001  Paper ballots and auditability"
669,ELE-MAP-001,2,2273,"Ban gerrymandering","ELE-MAP-001  Ban gerrymandering"
670,ELE-REP-002,2,2274,"National ballot initiatives","ELE-REP-002  National ballot initiatives"
671,ELE-VOT-001,2,2275,"Constitutional right to vote","ELE-VOT-001  Constitutional right to vote"
672,ELE-VOT-002,2,2276,"Polling capacity limits","ELE-VOT-002  Polling capacity limits"
673,ELE-VOT-003,2,2277,"Flexible voting locations","ELE-VOT-003  Flexible voting locations"
674,ELE-VOT-004,2,2278,"Election Day holiday","ELE-VOT-004  Election Day holiday"
675,ELE-VOT-005,2,2279,"Paid time off voting","ELE-VOT-005  Paid time off voting"
676,ELE-OVR-001,2,2280,"Insurrection enforcement mechanism","ELE-OVR-001  Insurrection enforcement mechanism"
677,ELE-REP-003,2,2281,"Territories get House representation","ELE-REP-003  Territories get House representation"
678,ELE-SEC-002,2,2282,"Ban federal armed presence at polls","ELE-SEC-002  Ban federal armed presence at polls"
679,ELE-SEC-003,2,2283,"Ban weapons at polling sites","ELE-SEC-003  Ban weapons at polling sites"
680,ELE-FIN-001,2,2284,"Equal campaign funding system","ELE-FIN-001  Equal campaign funding system"
681,ELE-FIN-002,2,2285,"Eliminate donation imbalance","ELE-FIN-002  Eliminate donation imbalance"
682,ELE-PAR-001,2,2286,"Remove two-party structural protections","ELE-PAR-001  Remove two-party structural protections"
683,ELE-MAP-002,2,2287,"State-level independent redistricting boards","ELE-MAP-002  State-level independent redistricting boards"
684,ELE-OVR-002,2,2288,"National elections oversight board","ELE-OVR-002  National elections oversight board"
685,ELE-ROL-001,2,2289,"National voter database (state managed)","ELE-ROL-001  National voter database (state managed)"
686,ELE-ROL-002,2,2290,"Remove deceased voters automatically","ELE-ROL-002  Remove deceased voters automatically"
687,ELE-IDA-001,2,2291,"Free voter ID assistance","ELE-IDA-001  Free voter ID assistance"
688,ELE-IDA-002,2,2292,"Legal and case support for ID access","ELE-IDA-002  Legal and case support for ID access"
689,JUD-ETH-001,2,2294,"Supreme Court term limits","JUD-ETH-001  Supreme Court term limits"
690,JUD-ETH-002,2,2295,"Judicial ethics code","JUD-ETH-002  Judicial ethics code"
691,JUD-INT-001,2,2296,"Require intent/context in interpretation","JUD-INT-001  Require intent/context in interpretation"
692,JUD-INT-002,2,2297,"Reject strict textualism dominance","JUD-INT-002  Reject strict textualism dominance"
693,JUD-INT-003,2,2298,"Laws must include plain-language intent","JUD-INT-003  Laws must include plain-language intent"
694,JUD-VEN-001,2,2299,"Prevent judge and venue shopping","JUD-VEN-001  Prevent judge and venue shopping"
695,JUD-REC-001,2,2300,"Strong recusal standards","JUD-REC-001  Strong recusal standards"
696,JUD-OVR-001,2,2301,"Oversight mechanisms for judiciary","JUD-OVR-001  Oversight mechanisms for judiciary"
697,COR-FIN-001,2,2303,"Ban corporate political donations","COR-FIN-001  Ban corporate political donations"
698,COR-FIN-002,2,2304,"Ban Super PACs","COR-FIN-002  Ban Super PACs"
699,COR-FIN-003,2,2305,"Limit individual donations","COR-FIN-003  Limit individual donations"
700,COR-FIN-004,2,2306,"Limit political ad spending","COR-FIN-004  Limit political ad spending"
701,COR-WHB-001,2,2307,"Whistleblower protections","COR-WHB-001  Whistleblower protections"
702,COR-ETH-001,2,2308,"Ban lobbyists from governing industries","COR-ETH-001  Ban lobbyists from governing industries"
703,COR-ETH-002,2,2309,"Ban stock trading by officials","COR-ETH-002  Ban stock trading by officials"
704,COR-ETH-003,2,2310,"Applies to Congress","COR-ETH-003  Applies to Congress"
705,COR-ETH-004,2,2311,"Applies to judges","COR-ETH-004  Applies to judges"
706,COR-ETH-005,2,2312,"Applies to executive branch","COR-ETH-005  Applies to executive branch"
707,COR-ETH-006,2,2313,"Applies to president/VP","COR-ETH-006  Applies to president/VP"
708,COR-ETH-007,2,2314,"Applies to immediate family","COR-ETH-007  Applies to immediate family"
709,COR-ETH-008,2,2315,"Applies to spouses/partners","COR-ETH-008  Applies to spouses/partners"
710,COR-ETH-009,2,2316,"Applies to extended relationships","COR-ETH-009  Applies to extended relationships"
711,COR-ETH-010,2,2317,"Allow blind collective investment only","COR-ETH-010  Allow blind collective investment only"
712,RGT-PRV-001,2,2319,"Explicit right to privacy","RGT-PRV-001  Explicit right to privacy"
713,RGT-PRV-002,2,2320,"Medical privacy protections","RGT-PRV-002  Medical privacy protections"
714,RGT-PRV-003,2,2321,"Digital privacy protections","RGT-PRV-003  Digital privacy protections"
715,RGT-BOD-001,2,2322,"Bodily autonomy","RGT-BOD-001  Bodily autonomy"
716,RGT-BOD-002,2,2323,"Abortion rights","RGT-BOD-002  Abortion rights"
717,RGT-BOD-003,2,2324,"Contraception rights","RGT-BOD-003  Contraception rights"
718,RGT-BOD-004,2,2325,"Gender affirming care","RGT-BOD-004  Gender affirming care"
719,RGT-BOD-005,2,2326,"Ban intersex surgeries","RGT-BOD-005  Ban intersex surgeries"
720,RGT-BOD-006,2,2327,"Ban conversion therapy","RGT-BOD-006  Ban conversion therapy"
721,RGT-EQT-001,2,2328,"Expanded equality protections","RGT-EQT-001  Expanded equality protections"
722,RGT-EQT-002,2,2329,"Include sexual orientation","RGT-EQT-002  Include sexual orientation"
723,RGT-EQT-003,2,2330,"Include romantic orientation","RGT-EQT-003  Include romantic orientation"
724,RGT-EQT-004,2,2331,"Expandable protections","RGT-EQT-004  Expandable protections"
725,RGT-REL-001,2,2332,"Freedom of religion","RGT-REL-001  Freedom of religion"
726,RGT-REL-002,2,2333,"Freedom from religion","RGT-REL-002  Freedom from religion"
727,RGT-REL-003,2,2334,"Remove abuse protections","RGT-REL-003  Remove abuse protections"
728,RGT-REL-004,2,2335,"Remove tax exemptions for abuse","RGT-REL-004  Remove tax exemptions for abuse"
729,RGT-TEC-001,2,2336,"Ban government data purchases","RGT-TEC-001  Ban government data purchases"
730,RGT-DET-001,2,2337,"Ban indefinite detention","RGT-DET-001  Ban indefinite detention"
731,RGT-DET-002,2,2338,"Ban offshore incarceration","RGT-DET-002  Ban offshore incarceration"
732,RGT-EDU-001,2,2339,"Right to education","RGT-EDU-001  Right to education"
733,HLT-MHC-001,2,2341,"Mental healthcare included","HLT-MHC-001  Mental healthcare included"
734,HLT-STD-001,2,2342,"Evidence-based coverage","HLT-STD-001  Evidence-based coverage"
735,HLT-STD-002,2,2343,"Protection from partisan interference","HLT-STD-002  Protection from partisan interference"
736,HLT-STD-003,2,2344,"Minimum service levels","HLT-STD-003  Minimum service levels"
737,HLT-STD-004,2,2345,"Maximum wait times","HLT-STD-004  Maximum wait times"
738,HLT-STD-005,2,2346,"Independent scientific governance","HLT-STD-005  Independent scientific governance"
739,HLT-STD-006,2,2347,"Staggered appointments","HLT-STD-006  Staggered appointments"
740,HLT-STD-007,2,2348,"Mixed federal/state appointments","HLT-STD-007  Mixed federal/state appointments"
741,HLT-STD-008,2,2349,"Anti-capture guardrails","HLT-STD-008  Anti-capture guardrails"
742,HLT-STD-009,2,2350,"Full data transparency","HLT-STD-009  Full data transparency"
743,HLT-STD-010,2,2351,"Publish dissenting opinions","HLT-STD-010  Publish dissenting opinions"
744,HLT-STD-011,2,2352,"Independent audit mechanisms","HLT-STD-011  Independent audit mechanisms"
745,HLT-STD-012,2,2353,"Treat addiction as medical condition","HLT-STD-012  Treat addiction as medical condition"
746,HLT-STD-013,2,2354,"Harm reduction systems","HLT-STD-013  Harm reduction systems"
747,HLT-COV-001,2,2356,"Ban tiered healthcare","HLT-COV-001  Ban tiered healthcare"
748,HLT-COV-002,2,2357,"One plan for all","HLT-COV-002  One plan for all"
749,HLT-COV-003,2,2358,"Single payer system","HLT-COV-003  Single payer system"
750,HLT-EMS-001,2,2360,"Emergency care free to all","HLT-EMS-001  Emergency care free to all"
751,HLT-EMS-002,2,2361,"Includes ambulance and follow-up","HLT-EMS-002  Includes ambulance and follow-up"
752,HLT-ACC-001,2,2363,"Coverage for citizens/residents","HLT-ACC-001  Coverage for citizens/residents"
753,HLT-ACC-002,2,2364,"Residency requirement rules","HLT-ACC-002  Residency requirement rules"
754,HLT-ACC-003,2,2365,"Exception for serious conditions","HLT-ACC-003  Exception for serious conditions"
755,HLT-PHR-001,2,2367,"Generic drug quality standards","HLT-PHR-001  Generic drug quality standards"
756,HLT-PHR-002,2,2368,"Ban non-essential allergens","HLT-PHR-002  Ban non-essential allergens"
757,HLT-PHR-003,2,2369,"Supply chain traceability","HLT-PHR-003  Supply chain traceability"
758,HLT-SUP-001,2,2371,"Supplement research funding","HLT-SUP-001  Supplement research funding"
759,HLT-SUP-002,2,2372,"Supplement labeling standards","HLT-SUP-002  Supplement labeling standards"
760,HLT-SUP-003,2,2373,"Lab transparency","HLT-SUP-003  Lab transparency"
761,HLT-SUP-004,2,2374,"Minimum quality standards","HLT-SUP-004  Minimum quality standards"
762,HLT-TEL-001,2,2376,"Telemedicine without regional restriction","HLT-TEL-001  Telemedicine without regional restriction"
763,HLT-TEL-002,2,2377,"Telemedicine as access equalizer","HLT-TEL-002  Telemedicine as access equalizer"
764,JUS-CRJ-001,2,2379,"End mandatory minimums","JUS-CRJ-001  End mandatory minimums"
765,JUS-CRJ-002,2,2380,"Reduce sentencing disparities","JUS-CRJ-002  Reduce sentencing disparities"
766,JUS-POL-001,2,2381,"Demilitarize police","JUS-POL-001  Demilitarize police"
767,JUS-POL-002,2,2382,"Community policing","JUS-POL-002  Community policing"
768,JUS-POL-003,2,2383,"Mental health support for police","JUS-POL-003  Mental health support for police"
769,JUS-POL-004,2,2384,"Separate crisis responders","JUS-POL-004  Separate crisis responders"
